buy_time,id,vas_id,catboost
2019-01-20 21:00:00,1327249,6,0.0
2019-01-13 21:00:00,1327275,7,0.0
2019-01-20 21:00:00,1327313,5,0.0
2019-01-13 21:00:00,1327336,2,0.0
2019-01-13 21:00:00,1327410,1,0.0
2019-01-13 21:00:00,1327531,7,0.0
2019-01-13 21:00:00,1327576,2,0.0
2019-01-13 21:00:00,1327929,9,0.0
2019-01-13 21:00:00,1327948,2,0.0
2019-01-06 21:00:00,1328249,1,0.0
2019-01-13 21:00:00,1328263,6,0.0
2019-01-06 21:00:00,1328445,5,0.0
2019-01-20 21:00:00,1328471,2,0.0
2019-01-13 21:00:00,1328632,2,0.0
2019-01-13 21:00:00,1328711,5,0.0
2019-01-20 21:00:00,1328779,2,0.0
2019-01-06 21:00:00,1328801,1,0.0
2019-01-06 21:00:00,1329096,1,0.0
2019-01-20 21:00:00,1329230,1,0.0
2019-01-20 21:00:00,1329245,2,0.0
2019-01-06 21:00:00,1329254,4,0.0
2019-01-06 21:00:00,1329313,2,0.0
2019-01-20 21:00:00,1329362,2,0.0
2019-01-13 21:00:00,1329451,2,0.0
2019-01-13 21:00:00,1329576,2,0.0
2019-01-06 21:00:00,1329607,2,0.0
2019-01-13 21:00:00,1329626,6,0.0
2019-01-06 21:00:00,1329680,2,0.0
2019-01-06 21:00:00,1329821,2,0.0
2019-01-13 21:00:00,1329840,2,0.0
2019-01-13 21:00:00,1329898,2,0.0
2019-01-06 21:00:00,1329964,2,0.0
2019-01-20 21:00:00,1330226,1,0.0
2019-01-20 21:00:00,1330311,2,0.0
2019-01-13 21:00:00,1330372,6,0.0
2019-01-13 21:00:00,1330411,2,0.0
2019-01-13 21:00:00,1330526,5,0.0
2019-01-13 21:00:00,1330592,5,0.0
2019-01-13 21:00:00,1330791,1,0.0
2019-01-06 21:00:00,1330807,9,0.0
2019-01-06 21:00:00,1330827,5,0.0
2019-01-13 21:00:00,1330987,1,0.0
2019-01-13 21:00:00,1331021,2,0.0
2019-01-20 21:00:00,1331199,6,0.0
2019-01-13 21:00:00,1331225,1,0.0
2019-01-13 21:00:00,1331226,6,1.0
2019-01-06 21:00:00,1331263,2,0.0
2019-01-06 21:00:00,1331502,2,0.0
2019-01-13 21:00:00,1331554,6,0.0
2019-01-20 21:00:00,1331591,5,0.0
2019-01-13 21:00:00,1331677,9,0.0
2019-01-13 21:00:00,1331784,6,0.0
2019-01-06 21:00:00,1331806,5,0.0
2019-01-13 21:00:00,1331815,2,0.0
2019-01-06 21:00:00,1331868,6,1.0
2019-01-06 21:00:00,1332117,2,0.0
2019-01-13 21:00:00,1332317,4,0.0
2019-01-13 21:00:00,1332333,7,0.0
2019-01-06 21:00:00,1332371,8,0.0
2019-01-06 21:00:00,1332619,2,0.0
2019-01-20 21:00:00,1332758,5,0.0
2019-01-13 21:00:00,1332908,1,0.0
2019-01-13 21:00:00,1332944,2,0.0
2019-01-13 21:00:00,1332967,5,0.0
2019-01-13 21:00:00,1333013,2,0.0
2019-01-13 21:00:00,1333158,1,0.0
2019-01-06 21:00:00,1333168,5,0.0
2019-01-13 21:00:00,1333216,2,0.0
2019-01-13 21:00:00,1333362,5,0.0
2019-01-06 21:00:00,1333541,5,0.0
2019-01-06 21:00:00,1333579,2,0.0
2019-01-06 21:00:00,1333712,6,0.0
2019-01-06 21:00:00,1333952,6,1.0
2019-01-06 21:00:00,1334060,9,0.0
2019-01-13 21:00:00,1334161,5,0.0
2019-01-13 21:00:00,1334202,6,0.0
2019-01-13 21:00:00,1334241,5,0.0
2019-01-13 21:00:00,1334271,1,0.0
2019-01-20 21:00:00,1334421,6,0.0
2019-01-13 21:00:00,1334497,1,0.0
2019-01-20 21:00:00,1334695,6,0.0
2019-01-13 21:00:00,1334741,2,0.0
2019-01-20 21:00:00,1334782,1,0.0
2019-01-13 21:00:00,1334844,4,0.0
2019-01-13 21:00:00,1334937,1,0.0
2019-01-06 21:00:00,1334972,6,0.0
2019-01-13 21:00:00,1335061,5,0.0
2019-01-06 21:00:00,1335160,6,0.0
2019-01-13 21:00:00,1335321,1,0.0
2019-01-06 21:00:00,1335433,5,0.0
2019-01-20 21:00:00,1335467,5,0.0
2019-01-06 21:00:00,1335513,6,0.0
2019-01-13 21:00:00,1335619,6,1.0
2019-01-13 21:00:00,1335668,6,1.0
2019-01-13 21:00:00,1335759,6,0.0
2019-01-13 21:00:00,1335935,5,0.0
2019-01-20 21:00:00,1336094,2,0.0
2019-01-13 21:00:00,1336184,2,0.0
2019-01-06 21:00:00,1336192,2,0.0
2019-01-06 21:00:00,1336247,1,0.0
2019-01-06 21:00:00,1336301,8,0.0
2019-01-20 21:00:00,1336333,2,0.0
2019-01-06 21:00:00,1336385,1,0.0
2019-01-13 21:00:00,1336433,2,0.0
2019-01-06 21:00:00,1336621,2,0.0
2019-01-13 21:00:00,1336675,5,0.0
2019-01-13 21:00:00,1336883,6,0.0
2019-01-13 21:00:00,1336891,6,0.0
2019-01-20 21:00:00,1337018,2,0.0
2019-01-20 21:00:00,1337021,8,0.0
2019-01-06 21:00:00,1337659,6,0.0
2019-01-13 21:00:00,1337776,1,0.0
2019-01-13 21:00:00,1337931,6,0.0
2019-01-20 21:00:00,1337937,2,0.0
2019-01-13 21:00:00,1338035,2,0.0
2019-01-06 21:00:00,1338095,2,0.0
2019-01-20 21:00:00,1338267,6,0.0
2019-01-13 21:00:00,1338426,2,0.0
2019-01-06 21:00:00,1338430,2,0.0
2019-01-13 21:00:00,1338449,2,0.0
2019-01-06 21:00:00,1338484,7,0.0
2019-01-13 21:00:00,1338509,1,0.0
2019-01-20 21:00:00,1338515,4,0.0
2019-01-13 21:00:00,1338515,2,0.0
2019-01-13 21:00:00,1338541,5,0.0
2019-01-20 21:00:00,1338641,6,0.0
2019-01-13 21:00:00,1338666,5,0.0
2019-01-06 21:00:00,1338710,2,0.0
2019-01-06 21:00:00,1338850,2,0.0
2019-01-20 21:00:00,1338917,5,0.0
2019-01-13 21:00:00,1339049,2,0.0
2019-01-06 21:00:00,1339198,2,0.0
2019-01-06 21:00:00,1339228,2,0.0
2019-01-13 21:00:00,1339324,1,0.0
2019-01-13 21:00:00,1339332,1,0.0
2019-01-13 21:00:00,1339336,2,0.0
2019-01-13 21:00:00,1339705,2,0.0
2019-01-20 21:00:00,1339735,6,0.0
2019-01-20 21:00:00,1339956,2,0.0
2019-01-06 21:00:00,1339971,2,0.0
2019-01-20 21:00:00,1340060,1,0.0
2019-01-06 21:00:00,1340280,5,0.0
2019-01-06 21:00:00,1340372,6,0.0
2019-01-13 21:00:00,1340378,6,0.0
2019-01-06 21:00:00,1340482,5,0.0
2019-01-13 21:00:00,1340522,1,0.0
2019-01-06 21:00:00,1340720,5,0.0
2019-01-06 21:00:00,1340734,2,0.0
2019-01-13 21:00:00,1340775,2,0.0
2019-01-13 21:00:00,1340817,6,0.0
2019-01-06 21:00:00,1340833,2,0.0
2019-01-13 21:00:00,1340920,1,0.0
2019-01-20 21:00:00,1340982,2,0.0
2019-01-13 21:00:00,1340983,2,0.0
2019-01-13 21:00:00,1341086,2,0.0
2019-01-13 21:00:00,1341119,6,0.0
2019-01-20 21:00:00,1341162,6,0.0
2019-01-20 21:00:00,1341273,6,0.0
2019-01-20 21:00:00,1341288,2,0.0
2019-01-13 21:00:00,1341309,7,0.0
2019-01-20 21:00:00,1341366,6,0.0
2019-01-06 21:00:00,1341367,6,0.0
2019-01-13 21:00:00,1341491,7,0.0
2019-01-13 21:00:00,1341558,2,0.0
2019-01-13 21:00:00,1341679,2,0.0
2019-01-13 21:00:00,1341691,6,0.0
2019-01-06 21:00:00,1341691,5,0.0
2019-01-20 21:00:00,1341706,2,0.0
2019-01-13 21:00:00,1341753,2,0.0
2019-01-06 21:00:00,1341873,1,0.0
2019-01-13 21:00:00,1341875,6,0.0
2019-01-06 21:00:00,1341932,6,0.0
2019-01-20 21:00:00,1341961,5,0.0
2019-01-20 21:00:00,1342014,2,0.0
2019-01-20 21:00:00,1342034,5,0.0
2019-01-13 21:00:00,1342057,4,0.0
2019-01-20 21:00:00,1342172,7,0.0
2019-01-13 21:00:00,1342182,2,0.0
2019-01-13 21:00:00,1342212,5,0.0
2019-01-13 21:00:00,1342278,2,0.0
2019-01-20 21:00:00,1342293,2,0.0
2019-01-13 21:00:00,1342374,2,0.0
2019-01-13 21:00:00,1342519,2,0.0
2019-01-06 21:00:00,1342522,6,0.0
2019-01-13 21:00:00,1342530,6,0.0
2019-01-13 21:00:00,1342562,2,0.0
2019-01-20 21:00:00,1342578,2,0.0
2019-01-13 21:00:00,1342604,2,0.0
2019-01-13 21:00:00,1342635,2,0.0
2019-01-06 21:00:00,1342655,2,0.0
2019-01-13 21:00:00,1342662,5,0.0
2019-01-06 21:00:00,1342708,6,0.0
2019-01-13 21:00:00,1342738,2,0.0
2019-01-06 21:00:00,1342757,5,0.0
2019-01-13 21:00:00,1342785,5,0.0
2019-01-20 21:00:00,1342797,2,0.0
2019-01-13 21:00:00,1342799,6,1.0
2019-01-13 21:00:00,1342836,6,0.0
2019-01-20 21:00:00,1342866,6,0.0
2019-01-13 21:00:00,1342873,5,0.0
2019-01-13 21:00:00,1342894,2,0.0
2019-01-13 21:00:00,1342901,5,0.0
2019-01-06 21:00:00,1342902,6,0.0
2019-01-20 21:00:00,1342911,2,0.0
2019-01-13 21:00:00,1342915,2,0.0
2019-01-13 21:00:00,1342940,1,0.0
2019-01-06 21:00:00,1343008,2,0.0
2019-01-13 21:00:00,1343009,1,0.0
2019-01-06 21:00:00,1343018,2,0.0
2019-01-20 21:00:00,1343029,2,0.0
2019-01-13 21:00:00,1343040,6,0.0
2019-01-13 21:00:00,1343045,6,0.0
2019-01-13 21:00:00,1343050,2,0.0
2019-01-06 21:00:00,1343060,2,0.0
2019-01-06 21:00:00,1343062,2,0.0
2019-01-13 21:00:00,1343065,6,0.0
2019-01-13 21:00:00,1343086,2,0.0
2019-01-13 21:00:00,1343087,2,0.0
2019-01-13 21:00:00,1343088,2,0.0
2019-01-13 21:00:00,1343089,6,0.0
2019-01-20 21:00:00,1343115,9,0.0
2019-01-06 21:00:00,1343121,2,0.0
2019-01-13 21:00:00,1343122,2,0.0
2019-01-06 21:00:00,1343154,2,0.0
2019-01-06 21:00:00,1343183,2,0.0
2019-01-06 21:00:00,1343187,5,0.0
2019-01-20 21:00:00,1343191,2,0.0
2019-01-20 21:00:00,1343215,6,0.0
2019-01-13 21:00:00,1343247,2,0.0
2019-01-13 21:00:00,1343249,2,0.0
2019-01-13 21:00:00,1343255,5,0.0
2019-01-20 21:00:00,1343350,1,0.0
2019-01-06 21:00:00,1343526,2,0.0
2019-01-13 21:00:00,1343536,5,0.0
2019-01-06 21:00:00,1343659,4,0.0
2019-01-06 21:00:00,1343674,6,0.0
2019-01-13 21:00:00,1343785,1,0.0
2019-01-06 21:00:00,1343816,2,0.0
2019-01-06 21:00:00,1343876,1,0.0
2019-01-06 21:00:00,1343933,5,0.0
2019-01-13 21:00:00,1344268,4,0.0
2019-01-06 21:00:00,1344299,6,0.0
2019-01-13 21:00:00,1344426,5,0.0
2019-01-20 21:00:00,1344492,6,1.0
2019-01-13 21:00:00,1344518,5,0.0
2019-01-13 21:00:00,1344598,5,0.0
2019-01-13 21:00:00,1344765,2,0.0
2019-01-06 21:00:00,1344793,2,0.0
2019-01-13 21:00:00,1344890,8,0.0
2019-01-06 21:00:00,1345015,6,0.0
2019-01-13 21:00:00,1345042,2,0.0
2019-01-06 21:00:00,1345258,1,0.0
2019-01-06 21:00:00,1345506,5,0.0
2019-01-13 21:00:00,1345638,7,0.0
2019-01-06 21:00:00,1345784,5,0.0
2019-01-06 21:00:00,1345848,4,0.0
2019-01-06 21:00:00,1345852,5,0.0
2019-01-13 21:00:00,1346078,5,0.0
2019-01-13 21:00:00,1346178,1,0.0
2019-01-06 21:00:00,1346216,2,0.0
2019-01-06 21:00:00,1346473,2,0.0
2019-01-20 21:00:00,1346486,2,0.0
2019-01-06 21:00:00,1346551,6,1.0
2019-01-06 21:00:00,1346602,6,0.0
2019-01-06 21:00:00,1346713,2,0.0
2019-01-06 21:00:00,1346792,1,0.0
2019-01-06 21:00:00,1346872,2,0.0
2019-01-20 21:00:00,1346903,6,0.0
2019-01-13 21:00:00,1346963,6,0.0
2019-01-06 21:00:00,1346985,2,0.0
2019-01-13 21:00:00,1347092,2,0.0
2019-01-13 21:00:00,1347126,6,0.0
2019-01-13 21:00:00,1347152,5,0.0
2019-01-06 21:00:00,1347197,2,0.0
2019-01-13 21:00:00,1347240,2,0.0
2019-01-20 21:00:00,1347244,4,0.0
2019-01-13 21:00:00,1347255,1,0.0
2019-01-06 21:00:00,1347311,2,0.0
2019-01-20 21:00:00,1347482,6,1.0
2019-01-20 21:00:00,1347483,6,1.0
2019-01-06 21:00:00,1347780,2,0.0
2019-01-20 21:00:00,1347816,4,0.0
2019-01-20 21:00:00,1347818,2,0.0
2019-01-06 21:00:00,1347883,5,0.0
2019-01-06 21:00:00,1347886,6,1.0
2019-01-13 21:00:00,1347927,2,0.0
2019-01-06 21:00:00,1348020,2,0.0
2019-01-13 21:00:00,1348022,5,0.0
2019-01-13 21:00:00,1348097,6,0.0
2019-01-20 21:00:00,1348099,2,0.0
2019-01-20 21:00:00,1348185,2,0.0
2019-01-06 21:00:00,1348436,4,0.0
2019-01-06 21:00:00,1348510,2,0.0
2019-01-06 21:00:00,1348565,2,0.0
2019-01-20 21:00:00,1348627,2,0.0
2019-01-06 21:00:00,1348649,1,0.0
2019-01-06 21:00:00,1348663,4,0.0
2019-01-20 21:00:00,1348766,2,0.0
2019-01-13 21:00:00,1348776,2,0.0
2019-01-13 21:00:00,1348860,5,0.0
2019-01-06 21:00:00,1348956,6,0.0
2019-01-20 21:00:00,1349088,5,0.0
2019-01-13 21:00:00,1349114,5,0.0
2019-01-13 21:00:00,1349206,2,0.0
2019-01-13 21:00:00,1349256,2,0.0
2019-01-20 21:00:00,1349280,2,0.0
2019-01-06 21:00:00,1349303,2,0.0
2019-01-06 21:00:00,1349336,6,1.0
2019-01-06 21:00:00,1349463,1,0.0
2019-01-20 21:00:00,1349527,2,0.0
2019-01-06 21:00:00,1349600,1,0.0
2019-01-13 21:00:00,1349603,6,0.0
2019-01-13 21:00:00,1349613,2,0.0
2019-01-13 21:00:00,1349672,2,0.0
2019-01-06 21:00:00,1349690,5,0.0
2019-01-06 21:00:00,1349702,2,0.0
2019-01-13 21:00:00,1349806,1,0.0
2019-01-06 21:00:00,1349828,4,0.0
2019-01-20 21:00:00,1349881,2,0.0
2019-01-13 21:00:00,1349881,6,0.0
2019-01-06 21:00:00,1349982,2,0.0
2019-01-06 21:00:00,1350135,2,0.0
2019-01-06 21:00:00,1350150,6,1.0
2019-01-13 21:00:00,1350197,2,0.0
2019-01-06 21:00:00,1350246,8,0.0
2019-01-20 21:00:00,1350271,5,0.0
2019-01-20 21:00:00,1350300,6,0.0
2019-01-06 21:00:00,1350326,6,0.0
2019-01-20 21:00:00,1350388,2,0.0
2019-01-13 21:00:00,1350492,2,0.0
2019-01-20 21:00:00,1350496,1,0.0
2019-01-13 21:00:00,1350706,5,0.0
2019-01-13 21:00:00,1350711,4,0.0
2019-01-06 21:00:00,1350725,4,0.0
2019-01-06 21:00:00,1350729,7,0.0
2019-01-06 21:00:00,1350729,6,0.0
2019-01-13 21:00:00,1350750,2,0.0
2019-01-13 21:00:00,1350776,2,0.0
2019-01-06 21:00:00,1350888,2,0.0
2019-01-13 21:00:00,1350916,6,0.0
2019-01-06 21:00:00,1351083,5,0.0
2019-01-13 21:00:00,1351129,1,0.0
2019-01-13 21:00:00,1351238,2,0.0
2019-01-06 21:00:00,1351361,6,0.0
2019-01-20 21:00:00,1351448,6,0.0
2019-01-20 21:00:00,1351542,2,0.0
2019-01-13 21:00:00,1351659,2,0.0
2019-01-13 21:00:00,1351703,6,1.0
2019-01-06 21:00:00,1351709,1,0.0
2019-01-20 21:00:00,1351770,5,0.0
2019-01-06 21:00:00,1351830,2,0.0
2019-01-13 21:00:00,1351927,1,0.0
2019-01-13 21:00:00,1351951,2,0.0
2019-01-06 21:00:00,1352103,6,0.0
2019-01-20 21:00:00,1352113,1,0.0
2019-01-20 21:00:00,1352312,5,0.0
2019-01-20 21:00:00,1352350,2,0.0
2019-01-20 21:00:00,1352401,2,0.0
2019-01-06 21:00:00,1352420,2,0.0
2019-01-13 21:00:00,1352465,6,0.0
2019-01-13 21:00:00,1352515,2,0.0
2019-01-13 21:00:00,1352653,5,0.0
2019-01-13 21:00:00,1352662,2,0.0
2019-01-06 21:00:00,1352903,6,0.0
2019-01-13 21:00:00,1352915,2,0.0
2019-01-06 21:00:00,1352932,5,0.0
2019-01-13 21:00:00,1352960,2,0.0
2019-01-06 21:00:00,1353117,1,0.0
2019-01-13 21:00:00,1353147,2,0.0
2019-01-13 21:00:00,1353272,2,0.0
2019-01-20 21:00:00,1353281,7,0.0
2019-01-06 21:00:00,1353297,2,0.0
2019-01-13 21:00:00,1353657,2,0.0
2019-01-20 21:00:00,1353783,4,0.0
2019-01-06 21:00:00,1353858,2,0.0
2019-01-06 21:00:00,1353943,1,0.0
2019-01-06 21:00:00,1354090,6,0.0
2019-01-13 21:00:00,1354231,2,0.0
2019-01-06 21:00:00,1354231,6,0.0
2019-01-13 21:00:00,1354374,2,0.0
2019-01-20 21:00:00,1354490,1,0.0
2019-01-13 21:00:00,1354492,2,0.0
2019-01-06 21:00:00,1354583,6,0.0
2019-01-06 21:00:00,1354705,2,0.0
2019-01-06 21:00:00,1354740,2,0.0
2019-01-13 21:00:00,1354881,2,0.0
2019-01-13 21:00:00,1354974,6,0.0
2019-01-06 21:00:00,1354992,5,0.0
2019-01-13 21:00:00,1355126,2,0.0
2019-01-13 21:00:00,1355250,1,0.0
2019-01-06 21:00:00,1355270,1,0.0
2019-01-06 21:00:00,1355322,6,0.0
2019-01-13 21:00:00,1355388,4,0.0
2019-01-06 21:00:00,1355461,4,0.0
2019-01-13 21:00:00,1355493,4,0.0
2019-01-06 21:00:00,1355852,2,0.0
2019-01-06 21:00:00,1355925,8,0.0
2019-01-13 21:00:00,1356019,7,0.0
2019-01-13 21:00:00,1356031,2,0.0
2019-01-06 21:00:00,1356045,1,0.0
2019-01-20 21:00:00,1356151,2,0.0
2019-01-06 21:00:00,1356229,2,0.0
2019-01-06 21:00:00,1356413,7,0.0
2019-01-20 21:00:00,1356414,6,0.0
2019-01-13 21:00:00,1356416,2,0.0
2019-01-06 21:00:00,1356422,1,0.0
2019-01-06 21:00:00,1356434,1,0.0
2019-01-06 21:00:00,1356438,6,0.0
2019-01-13 21:00:00,1356536,6,0.0
2019-01-06 21:00:00,1356701,2,0.0
2019-01-13 21:00:00,1356772,6,0.0
2019-01-06 21:00:00,1356776,2,0.0
2019-01-13 21:00:00,1356809,6,1.0
2019-01-06 21:00:00,1356863,6,0.0
2019-01-13 21:00:00,1356867,5,0.0
2019-01-13 21:00:00,1357008,2,0.0
2019-01-06 21:00:00,1357021,5,0.0
2019-01-13 21:00:00,1357140,1,0.0
2019-01-06 21:00:00,1357182,7,0.0
2019-01-20 21:00:00,1357359,2,0.0
2019-01-20 21:00:00,1357507,1,0.0
2019-01-06 21:00:00,1357593,5,0.0
2019-01-06 21:00:00,1357612,1,0.0
2019-01-13 21:00:00,1357702,5,0.0
2019-01-20 21:00:00,1357718,2,0.0
2019-01-06 21:00:00,1357784,1,0.0
2019-01-13 21:00:00,1357848,5,0.0
2019-01-13 21:00:00,1357880,2,0.0
2019-01-06 21:00:00,1357880,6,0.0
2019-01-13 21:00:00,1357883,4,0.0
2019-01-13 21:00:00,1358074,2,0.0
2019-01-13 21:00:00,1358084,6,1.0
2019-01-13 21:00:00,1358092,2,0.0
2019-01-13 21:00:00,1358151,2,0.0
2019-01-06 21:00:00,1358201,2,0.0
2019-01-06 21:00:00,1358327,6,0.0
2019-01-20 21:00:00,1358659,2,0.0
2019-01-13 21:00:00,1358667,2,0.0
2019-01-06 21:00:00,1358691,1,0.0
2019-01-20 21:00:00,1358862,6,0.0
2019-01-13 21:00:00,1358882,2,0.0
2019-01-13 21:00:00,1358971,6,0.0
2019-01-06 21:00:00,1359154,6,0.0
2019-01-20 21:00:00,1359166,2,0.0
2019-01-13 21:00:00,1359170,6,0.0
2019-01-13 21:00:00,1359289,2,0.0
2019-01-13 21:00:00,1359417,2,0.0
2019-01-13 21:00:00,1359460,2,0.0
2019-01-06 21:00:00,1359469,2,0.0
2019-01-06 21:00:00,1359589,2,0.0
2019-01-06 21:00:00,1359598,6,0.0
2019-01-13 21:00:00,1359721,2,0.0
2019-01-13 21:00:00,1359776,2,0.0
2019-01-06 21:00:00,1359832,5,0.0
2019-01-20 21:00:00,1359849,1,0.0
2019-01-13 21:00:00,1359862,5,0.0
2019-01-06 21:00:00,1359873,2,0.0
2019-01-06 21:00:00,1359935,8,0.0
2019-01-13 21:00:00,1359957,4,0.0
2019-01-06 21:00:00,1360032,2,0.0
2019-01-13 21:00:00,1360203,5,0.0
2019-01-13 21:00:00,1360232,4,0.0
2019-01-13 21:00:00,1360402,6,1.0
2019-01-20 21:00:00,1360520,5,0.0
2019-01-06 21:00:00,1360558,5,0.0
2019-01-06 21:00:00,1360602,6,0.0
2019-01-20 21:00:00,1360623,1,0.0
2019-01-13 21:00:00,1360646,6,0.0
2019-01-20 21:00:00,1360716,2,0.0
2019-01-20 21:00:00,1360764,5,0.0
2019-01-20 21:00:00,1360948,5,0.0
2019-01-06 21:00:00,1360950,6,0.0
2019-01-06 21:00:00,1361063,1,0.0
2019-01-06 21:00:00,1361116,2,0.0
2019-01-20 21:00:00,1361189,2,0.0
2019-01-20 21:00:00,1361360,1,0.0
2019-01-13 21:00:00,1361457,5,0.0
2019-01-20 21:00:00,1361521,6,0.0
2019-01-06 21:00:00,1362130,2,0.0
2019-01-20 21:00:00,1362168,6,0.0
2019-01-13 21:00:00,1362180,8,0.0
2019-01-06 21:00:00,1362188,1,0.0
2019-01-13 21:00:00,1362272,8,0.0
2019-01-13 21:00:00,1362345,2,0.0
2019-01-06 21:00:00,1362351,2,0.0
2019-01-06 21:00:00,1362415,2,0.0
2019-01-13 21:00:00,1362481,2,0.0
2019-01-20 21:00:00,1362559,6,0.0
2019-01-06 21:00:00,1362628,5,0.0
2019-01-13 21:00:00,1362744,1,0.0
2019-01-06 21:00:00,1362766,5,0.0
2019-01-06 21:00:00,1362784,2,0.0
2019-01-13 21:00:00,1362830,1,0.0
2019-01-06 21:00:00,1362953,2,0.0
2019-01-13 21:00:00,1362957,6,0.0
2019-01-06 21:00:00,1363005,1,0.0
2019-01-06 21:00:00,1363007,6,0.0
2019-01-06 21:00:00,1363056,1,0.0
2019-01-06 21:00:00,1363097,4,0.0
2019-01-06 21:00:00,1363136,6,0.0
2019-01-06 21:00:00,1363290,1,0.0
2019-01-20 21:00:00,1363367,6,0.0
2019-01-06 21:00:00,1363424,2,0.0
2019-01-06 21:00:00,1363438,1,0.0
2019-01-20 21:00:00,1363451,2,0.0
2019-01-06 21:00:00,1363479,2,0.0
2019-01-20 21:00:00,1363561,2,0.0
2019-01-13 21:00:00,1363623,6,0.0
2019-01-20 21:00:00,1363642,2,0.0
2019-01-13 21:00:00,1363694,1,0.0
2019-01-13 21:00:00,1363701,2,0.0
2019-01-06 21:00:00,1363703,2,0.0
2019-01-13 21:00:00,1363712,6,0.0
2019-01-13 21:00:00,1363763,8,0.0
2019-01-13 21:00:00,1363779,2,0.0
2019-01-20 21:00:00,1363849,2,0.0
2019-01-20 21:00:00,1363873,2,0.0
2019-01-06 21:00:00,1363929,6,0.0
2019-01-13 21:00:00,1363966,9,0.0
2019-01-13 21:00:00,1363984,1,0.0
2019-01-20 21:00:00,1364014,1,0.0
2019-01-20 21:00:00,1364040,6,0.0
2019-01-13 21:00:00,1364045,2,0.0
2019-01-06 21:00:00,1364080,1,0.0
2019-01-06 21:00:00,1364130,2,0.0
2019-01-13 21:00:00,1364169,2,0.0
2019-01-13 21:00:00,1364218,6,0.0
2019-01-06 21:00:00,1364218,1,0.0
2019-01-13 21:00:00,1364295,6,0.0
2019-01-06 21:00:00,1364303,2,0.0
2019-01-06 21:00:00,1364314,6,0.0
2019-01-20 21:00:00,1364342,2,0.0
2019-01-13 21:00:00,1364441,2,0.0
2019-01-06 21:00:00,1364492,2,0.0
2019-01-06 21:00:00,1364507,5,0.0
2019-01-13 21:00:00,1364533,2,0.0
2019-01-20 21:00:00,1364558,2,0.0
2019-01-06 21:00:00,1364563,5,0.0
2019-01-20 21:00:00,1364605,2,0.0
2019-01-13 21:00:00,1364647,6,1.0
2019-01-20 21:00:00,1364761,6,0.0
2019-01-13 21:00:00,1364761,6,0.0
2019-01-13 21:00:00,1364773,6,1.0
2019-01-13 21:00:00,1364777,6,0.0
2019-01-13 21:00:00,1364782,2,0.0
2019-01-20 21:00:00,1364798,2,0.0
2019-01-06 21:00:00,1364817,6,0.0
2019-01-13 21:00:00,1364826,2,0.0
2019-01-13 21:00:00,1364829,2,0.0
2019-01-06 21:00:00,1364841,2,0.0
2019-01-13 21:00:00,1364856,2,0.0
2019-01-06 21:00:00,1364871,1,0.0
2019-01-13 21:00:00,1364901,2,0.0
2019-01-13 21:00:00,1364909,6,1.0
2019-01-13 21:00:00,1364943,2,0.0
2019-01-20 21:00:00,1364983,2,0.0
2019-01-06 21:00:00,1364989,2,0.0
2019-01-06 21:00:00,1365009,2,0.0
2019-01-06 21:00:00,1365033,2,0.0
2019-01-06 21:00:00,1365044,7,0.0
2019-01-06 21:00:00,1365064,5,0.0
2019-01-13 21:00:00,1365069,5,0.0
2019-01-13 21:00:00,1365110,7,0.0
2019-01-13 21:00:00,1365126,6,0.0
2019-01-13 21:00:00,1365129,2,0.0
2019-01-13 21:00:00,1365134,2,0.0
2019-01-06 21:00:00,1365135,2,0.0
2019-01-13 21:00:00,1365142,6,0.0
2019-01-06 21:00:00,1365156,6,0.0
2019-01-20 21:00:00,1365165,6,0.0
2019-01-06 21:00:00,1365165,2,0.0
2019-01-13 21:00:00,1365177,1,0.0
2019-01-13 21:00:00,1365178,1,0.0
2019-01-20 21:00:00,1365199,6,0.0
2019-01-13 21:00:00,1365207,6,0.0
2019-01-06 21:00:00,1365216,2,0.0
2019-01-20 21:00:00,1365221,5,0.0
2019-01-06 21:00:00,1365233,6,0.0
2019-01-13 21:00:00,1365250,5,0.0
2019-01-20 21:00:00,1365256,5,0.0
2019-01-06 21:00:00,1365265,2,0.0
2019-01-06 21:00:00,1365281,5,0.0
2019-01-20 21:00:00,1365282,2,0.0
2019-01-20 21:00:00,1365294,6,0.0
2019-01-06 21:00:00,1365294,2,0.0
2019-01-20 21:00:00,1365296,6,1.0
2019-01-20 21:00:00,1365303,2,0.0
2019-01-13 21:00:00,1365310,6,1.0
2019-01-20 21:00:00,1365318,2,0.0
2019-01-06 21:00:00,1365325,5,0.0
2019-01-06 21:00:00,1365368,6,0.0
2019-01-13 21:00:00,1365372,2,0.0
2019-01-13 21:00:00,1365388,5,0.0
2019-01-06 21:00:00,1365389,2,0.0
2019-01-20 21:00:00,1365401,5,0.0
2019-01-06 21:00:00,1365402,2,0.0
2019-01-20 21:00:00,1365409,1,0.0
2019-01-20 21:00:00,1365421,5,0.0
2019-01-20 21:00:00,1365452,2,0.0
2019-01-06 21:00:00,1365453,1,0.0
2019-01-06 21:00:00,1365483,2,0.0
2019-01-06 21:00:00,1365486,2,0.0
2019-01-20 21:00:00,1365512,2,0.0
2019-01-13 21:00:00,1365517,6,1.0
2019-01-13 21:00:00,1365521,1,0.0
2019-01-13 21:00:00,1365523,6,1.0
2019-01-13 21:00:00,1365600,5,0.0
2019-01-13 21:00:00,1365714,2,0.0
